INPUT_TABLE
Variable ID
OutputEmissCoeffAg

region,AgSupplySector,AgSupplySubsector,AgProductionTechnology,year,Non.CO2,emiss.coef
EU-15,Root_Tuber,Root_Tuber_Ireland,Root_Tuber_Ireland,1975,BC_AWB,0
EU-15,SugarCrop,SugarCrop_Ireland,SugarCrop_Ireland,1975,BC_AWB,0
EU-15,Wheat,Wheat_Ireland,Wheat_Ireland,1975,BC_AWB,0
Europe_Eastern,Corn,Corn_DaugavaR,Corn_DaugavaR,1975,BC_AWB,5.68797e-05
Russia,Corn,Corn_DaugavaR,Corn_DaugavaR,1975,BC_AWB,6.107e-05
EU-12,FiberCrop,FiberCrop_DaugavaR,FiberCrop_DaugavaR,1975,BC_AWB,9.6687e-06
Europe_Eastern,FiberCrop,FiberCrop_DaugavaR,FiberCrop_DaugavaR,1975,BC_AWB,0
Russia,FiberCrop,FiberCrop_DaugavaR,FiberCrop_DaugavaR,1975,BC_AWB,0
EU-12,FodderGrass,FodderGrass_DaugavaR,FodderGrass_DaugavaR,1975,BC_AWB,0
Europe_Eastern,FodderGrass,FodderGrass_DaugavaR,FodderGrass_DaugavaR,1975,BC_AWB,0
Russia,FodderGrass,FodderGrass_DaugavaR,FodderGrass_DaugavaR,1975,BC_AWB,0
EU-12,FodderHerb,FodderHerb_DaugavaR,FodderHerb_DaugavaR,1975,BC_AWB,0
Europe_Eastern,FodderHerb,FodderHerb_DaugavaR,FodderHerb_DaugavaR,1975,BC_AWB,0
Russia,FodderHerb,FodderHerb_DaugavaR,FodderHerb_DaugavaR,1975,BC_AWB,0
EU-12,MiscCrop,MiscCrop_DaugavaR,MiscCrop_DaugavaR,1975,BC_AWB,5.411e-07
Europe_Eastern,MiscCrop,MiscCrop_DaugavaR,MiscCrop_DaugavaR,1975,BC_AWB,7.9021e-06
Russia,MiscCrop,MiscCrop_DaugavaR,MiscCrop_DaugavaR,1975,BC_AWB,9.6076e-06
EU-12,OilCrop,OilCrop_DaugavaR,OilCrop_DaugavaR,1975,BC_AWB,1.56843e-05
Europe_Eastern,OilCrop,OilCrop_DaugavaR,OilCrop_DaugavaR,1975,BC_AWB,0.0001613121
Russia,OilCrop,OilCrop_DaugavaR,OilCrop_DaugavaR,1975,BC_AWB,0.0001770473
EU-12,OtherGrain,OtherGrain_DaugavaR,OtherGrain_DaugavaR,1975,BC_AWB,3.1424e-06
Europe_Eastern,OtherGrain,OtherGrain_DaugavaR,OtherGrain_DaugavaR,1975,BC_AWB,2.42921e-05
Russia,OtherGrain,OtherGrain_DaugavaR,OtherGrain_DaugavaR,1975,BC_AWB,3.45318e-05
EU-12,Root_Tuber,Root_Tuber_DaugavaR,Root_Tuber_DaugavaR,1975,BC_AWB,1.3973e-06
Europe_Eastern,Root_Tuber,Root_Tuber_DaugavaR,Root_Tuber_DaugavaR,1975,BC_AWB,1.49165e-05
Russia,Root_Tuber,Root_Tuber_DaugavaR,Root_Tuber_DaugavaR,1975,BC_AWB,1.60154e-05
EU-12,SugarCrop,SugarCrop_DaugavaR,SugarCrop_DaugavaR,1975,BC_AWB,1.5764e-06
Europe_Eastern,SugarCrop,SugarCrop_DaugavaR,SugarCrop_DaugavaR,1975,BC_AWB,1.67811e-05
Russia,SugarCrop,SugarCrop_DaugavaR,SugarCrop_DaugavaR,1975,BC_AWB,1.80173e-05
EU-12,Wheat,Wheat_DaugavaR,Wheat_DaugavaR,1975,BC_AWB,9.5339e-06
Europe_Eastern,Wheat,Wheat_DaugavaR,Wheat_DaugavaR,1975,BC_AWB,0.0001014895
Russia,Wheat,Wheat_DaugavaR,Wheat_DaugavaR,1975,BC_AWB,0.0001089662
EU-15,FiberCrop,FiberCrop_EngWales,FiberCrop_EngWales,1975,BC_AWB,0
EU-15,FodderGrass,FodderGrass_EngWales,FodderGrass_EngWales,1975,BC_AWB,0
EU-15,FodderHerb,FodderHerb_EngWales,FodderHerb_EngWales,1975,BC_AWB,0
EU-15,MiscCrop,MiscCrop_EngWales,MiscCrop_EngWales,1975,BC_AWB,0
EU-15,OilCrop,OilCrop_EngWales,OilCrop_EngWales,1975,BC_AWB,0
EU-15,OtherGrain,OtherGrain_EngWales,OtherGrain_EngWales,1975,BC_AWB,0
EU-15,Root_Tuber,Root_Tuber_EngWales,Root_Tuber_EngWales,1975,BC_AWB,0
EU-15,SugarCrop,SugarCrop_EngWales,SugarCrop_EngWales,1975,BC_AWB,0
EU-15,Wheat,Wheat_EngWales,Wheat_EngWales,1975,BC_AWB,0
USA,Corn,Corn_FraserR,Corn_FraserR,1975,BC_AWB,1.06504e-05
Canada,Corn,Corn_FraserR,Corn_FraserR,1975,BC_AWB,1.86126e-05
Canada,FiberCrop,FiberCrop_FraserR,FiberCrop_FraserR,1975,BC_AWB,0
USA,FodderGrass,FodderGrass_FraserR,FodderGrass_FraserR,1975,BC_AWB,0
Canada,FodderGrass,FodderGrass_FraserR,FodderGrass_FraserR,1975,BC_AWB,0
USA,FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR,1975,BC_AWB,0
Canada,FodderHerb,FodderHerb_FraserR,FodderHerb_FraserR,1975,BC_AWB,0
USA,MiscCrop,MiscCrop_FraserR,MiscCrop_FraserR,1975,BC_AWB,1.2313e-06
Canada,MiscCrop,MiscCrop_FraserR,MiscCrop_FraserR,1975,BC_AWB,1.52011e-05
Canada,OilCrop,OilCrop_FraserR,OilCrop_FraserR,1975,BC_AWB,4.66553e-05
USA,OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR,1975,BC_AWB,1.09333e-05
Canada,OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR,1975,BC_AWB,8.9152e-06
USA,Root_Tuber,Root_Tuber_FraserR,Root_Tuber_FraserR,1975,BC_AWB,2.7757e-06
Canada,Root_Tuber,Root_Tuber_FraserR,Root_Tuber_FraserR,1975,BC_AWB,4.8811e-06
USA,Wheat,Wheat_FraserR,Wheat_FraserR,1975,BC_AWB,1.90033e-05
Canada,Wheat,Wheat_FraserR,Wheat_FraserR,1975,BC_AWB,3.32102e-05
EU-15,Corn,Corn_EmsWeserR,Corn_EmsWeserR,1975,BC_AWB,0
EU-15,FiberCrop,FiberCrop_EmsWeserR,FiberCrop_EmsWeserR,1975,BC_AWB,0
EU-15,FodderGrass,FodderGrass_EmsWeserR,FodderGrass_EmsWeserR,1975,BC_AWB,0
EU-15,FodderHerb,FodderHerb_EmsWeserR,FodderHerb_EmsWeserR,1975,BC_AWB,0
EU-15,MiscCrop,MiscCrop_EmsWeserR,MiscCrop_EmsWeserR,1975,BC_AWB,0
EU-15,OilCrop,OilCrop_EmsWeserR,OilCrop_EmsWeserR,1975,BC_AWB,0
EU-15,OtherGrain,OtherGrain_EmsWeserR,OtherGrain_EmsWeserR,1975,BC_AWB,0
EU-15,Root_Tuber,Root_Tuber_EmsWeserR,Root_Tuber_EmsWeserR,1975,BC_AWB,0
EU-15,SugarCrop,SugarCrop_EmsWeserR,SugarCrop_EmsWeserR,1975,BC_AWB,0
EU-15,Wheat,Wheat_EmsWeserR,Wheat_EmsWeserR,1975,BC_AWB,0
EU-12,Corn,Corn_OderR,Corn_OderR,1975,BC_AWB,5.3433e-06
EU-15,Corn,Corn_OderR,Corn_OderR,1975,BC_AWB,0
EU-12,FiberCrop,FiberCrop_OderR,FiberCrop_OderR,1975,BC_AWB,9.6687e-06
EU-12,FodderGrass,FodderGrass_OderR,FodderGrass_OderR,1975,BC_AWB,0
EU-15,FodderGrass,FodderGrass_OderR,FodderGrass_OderR,1975,BC_AWB,0
EU-12,FodderHerb,FodderHerb_OderR,FodderHerb_OderR,1975,BC_AWB,0
EU-15,FodderHerb,FodderHerb_OderR,FodderHerb_OderR,1975,BC_AWB,0
EU-12,MiscCrop,MiscCrop_OderR,MiscCrop_OderR,1975,BC_AWB,5.411e-07
EU-15,MiscCrop,MiscCrop_OderR,MiscCrop_OderR,1975,BC_AWB,0
EU-12,OilCrop,OilCrop_OderR,OilCrop_OderR,1975,BC_AWB,1.56843e-05
EU-15,OilCrop,OilCrop_OderR,OilCrop_OderR,1975,BC_AWB,0
EU-12,OtherGrain,OtherGrain_OderR,OtherGrain_OderR,1975,BC_AWB,3.1424e-06
EU-15,OtherGrain,OtherGrain_OderR,OtherGrain_OderR,1975,BC_AWB,0
EU-12,Root_Tuber,Root_Tuber_OderR,Root_Tuber_OderR,1975,BC_AWB,1.3973e-06
EU-15,Root_Tuber,Root_Tuber_OderR,Root_Tuber_OderR,1975,BC_AWB,0
EU-12,SugarCrop,SugarCrop_OderR,SugarCrop_OderR,1975,BC_AWB,1.5764e-06
EU-15,SugarCrop,SugarCrop_OderR,SugarCrop_OderR,1975,BC_AWB,0
EU-12,Wheat,Wheat_OderR,Wheat_OderR,1975,BC_AWB,9.5339e-06
EU-15,Wheat,Wheat_OderR,Wheat_OderR,1975,BC_AWB,0
EU-12,Corn,Corn_WislaR,Corn_WislaR,1975,BC_AWB,5.3433e-06
Europe_Eastern,Corn,Corn_WislaR,Corn_WislaR,1975,BC_AWB,5.68797e-05
EU-12,FiberCrop,FiberCrop_WislaR,FiberCrop_WislaR,1975,BC_AWB,9.6687e-06
Europe_Eastern,FiberCrop,FiberCrop_WislaR,FiberCrop_WislaR,1975,BC_AWB,0
EU-12,FodderGrass,FodderGrass_WislaR,FodderGrass_WislaR,1975,BC_AWB,0
Europe_Eastern,FodderGrass,FodderGrass_WislaR,FodderGrass_WislaR,1975,BC_AWB,0
EU-12,FodderHerb,FodderHerb_WislaR,FodderHerb_WislaR,1975,BC_AWB,0
Europe_Eastern,FodderHerb,FodderHerb_WislaR,FodderHerb_WislaR,1975,BC_AWB,0
EU-12,MiscCrop,MiscCrop_WislaR,MiscCrop_WislaR,1975,BC_AWB,5.411e-07
Europe_Eastern,MiscCrop,MiscCrop_WislaR,MiscCrop_WislaR,1975,BC_AWB,7.9021e-06
EU-12,OilCrop,OilCrop_WislaR,OilCrop_WislaR,1975,BC_AWB,1.56843e-05
Europe_Eastern,OilCrop,OilCrop_WislaR,OilCrop_WislaR,1975,BC_AWB,0.0001613121
EU-12,OtherGrain,OtherGrain_WislaR,OtherGrain_WislaR,1975,BC_AWB,3.1424e-06
Europe_Eastern,OtherGrain,OtherGrain_WislaR,OtherGrain_WislaR,1975,BC_AWB,2.42921e-05
Europe_Eastern,Rice,Rice_WislaR,Rice_WislaR,1975,BC_AWB,9.37253e-05
EU-12,Root_Tuber,Root_Tuber_WislaR,Root_Tuber_WislaR,1975,BC_AWB,1.3973e-06
Europe_Eastern,Root_Tuber,Root_Tuber_WislaR,Root_Tuber_WislaR,1975,BC_AWB,1.49165e-05
EU-12,SugarCrop,SugarCrop_WislaR,SugarCrop_WislaR,1975,BC_AWB,1.5764e-06
Europe_Eastern,SugarCrop,SugarCrop_WislaR,SugarCrop_WislaR,1975,BC_AWB,1.67811e-05
EU-12,Wheat,Wheat_WislaR,Wheat_WislaR,1975,BC_AWB,9.5339e-06
Europe_Eastern,Wheat,Wheat_WislaR,Wheat_WislaR,1975,BC_AWB,0.0001014895
EU-12,Corn,Corn_ElbeR,Corn_ElbeR,1975,BC_AWB,5.3433e-06
EU-15,Corn,Corn_ElbeR,Corn_ElbeR,1975,BC_AWB,0
EU-12,FiberCrop,FiberCrop_ElbeR,FiberCrop_ElbeR,1975,BC_AWB,9.6687e-06
EU-12,FodderGrass,FodderGrass_ElbeR,FodderGrass_ElbeR,1975,BC_AWB,0
EU-15,FodderGrass,FodderGrass_ElbeR,FodderGrass_ElbeR,1975,BC_AWB,0
EU-12,FodderHerb,FodderHerb_ElbeR,FodderHerb_ElbeR,1975,BC_AWB,0
EU-15,FodderHerb,FodderHerb_ElbeR,FodderHerb_ElbeR,1975,BC_AWB,0
EU-12,MiscCrop,MiscCrop_ElbeR,MiscCrop_ElbeR,1975,BC_AWB,5.411e-07
EU-15,MiscCrop,MiscCrop_ElbeR,MiscCrop_ElbeR,1975,BC_AWB,0
EU-12,OilCrop,OilCrop_ElbeR,OilCrop_ElbeR,1975,BC_AWB,1.56843e-05
EU-15,OilCrop,OilCrop_ElbeR,OilCrop_ElbeR,1975,BC_AWB,0
EU-12,OtherGrain,OtherGrain_ElbeR,OtherGrain_ElbeR,1975,BC_AWB,3.1424e-06
EU-15,OtherGrain,OtherGrain_ElbeR,OtherGrain_ElbeR,1975,BC_AWB,0
EU-12,Root_Tuber,Root_Tuber_ElbeR,Root_Tuber_ElbeR,1975,BC_AWB,1.3973e-06
EU-15,Root_Tuber,Root_Tuber_ElbeR,Root_Tuber_ElbeR,1975,BC_AWB,0
EU-12,SugarCrop,SugarCrop_ElbeR,SugarCrop_ElbeR,1975,BC_AWB,1.5764e-06
EU-15,SugarCrop,SugarCrop_ElbeR,SugarCrop_ElbeR,1975,BC_AWB,0
EU-12,Wheat,Wheat_ElbeR,Wheat_ElbeR,1975,BC_AWB,9.5339e-06
EU-15,Wheat,Wheat_ElbeR,Wheat_ElbeR,1975,BC_AWB,0
EU-15,Corn,Corn_RhineR,Corn_RhineR,1975,BC_AWB,0
European Free Trade Association,Corn,Corn_RhineR,Corn_RhineR,1975,BC_AWB,5.9749e-06
EU-15,FiberCrop,FiberCrop_RhineR,FiberCrop_RhineR,1975,BC_AWB,0
EU-15,FodderGrass,FodderGrass_RhineR,FodderGrass_RhineR,1975,BC_AWB,0
European Free Trade Association,FodderGrass,FodderGrass_RhineR,FodderGrass_RhineR,1975,BC_AWB,0
EU-15,FodderHerb,FodderHerb_RhineR,FodderHerb_RhineR,1975,BC_AWB,0
European Free Trade Association,FodderHerb,FodderHerb_RhineR,FodderHerb_RhineR,1975,BC_AWB,0
EU-15,MiscCrop,MiscCrop_RhineR,MiscCrop_RhineR,1975,BC_AWB,0
European Free Trade Association,MiscCrop,MiscCrop_RhineR,MiscCrop_RhineR,1975,BC_AWB,5.195e-07
EU-15,OilCrop,OilCrop_RhineR,OilCrop_RhineR,1975,BC_AWB,0
European Free Trade Association,OilCrop,OilCrop_RhineR,OilCrop_RhineR,1975,BC_AWB,1.69024e-05
EU-15,OtherGrain,OtherGrain_RhineR,OtherGrain_RhineR,1975,BC_AWB,0
European Free Trade Association,OtherGrain,OtherGrain_RhineR,OtherGrain_RhineR,1975,BC_AWB,3.1745e-06
EU-15,Root_Tuber,Root_Tuber_RhineR,Root_Tuber_RhineR,1975,BC_AWB,0
European Free Trade Association,Root_Tuber,Root_Tuber_RhineR,Root_Tuber_RhineR,1975,BC_AWB,1.5669e-06
EU-15,SugarCrop,SugarCrop_RhineR,SugarCrop_RhineR,1975,BC_AWB,0
European Free Trade Association,SugarCrop,SugarCrop_RhineR,SugarCrop_RhineR,1975,BC_AWB,1.7627e-06
EU-15,Wheat,Wheat_RhineR,Wheat_RhineR,1975,BC_AWB,0
European Free Trade Association,Wheat,Wheat_RhineR,Wheat_RhineR,1975,BC_AWB,1.06608e-05
EU-12,Corn,Corn_PolandCst,Corn_PolandCst,1975,BC_AWB,5.3433e-06
Russia,Corn,Corn_PolandCst,Corn_PolandCst,1975,BC_AWB,6.107e-05
EU-12,FiberCrop,FiberCrop_PolandCst,FiberCrop_PolandCst,1975,BC_AWB,9.6687e-06
Russia,FiberCrop,FiberCrop_PolandCst,FiberCrop_PolandCst,1975,BC_AWB,0
EU-12,FodderGrass,FodderGrass_PolandCst,FodderGrass_PolandCst,1975,BC_AWB,0
Russia,FodderGrass,FodderGrass_PolandCst,FodderGrass_PolandCst,1975,BC_AWB,0
EU-12,FodderHerb,FodderHerb_PolandCst,FodderHerb_PolandCst,1975,BC_AWB,0
Russia,FodderHerb,FodderHerb_PolandCst,FodderHerb_PolandCst,1975,BC_AWB,0
EU-12,MiscCrop,MiscCrop_PolandCst,MiscCrop_PolandCst,1975,BC_AWB,5.411e-07
Russia,MiscCrop,MiscCrop_PolandCst,MiscCrop_PolandCst,1975,BC_AWB,9.6076e-06
EU-12,OilCrop,OilCrop_PolandCst,OilCrop_PolandCst,1975,BC_AWB,1.56843e-05
Russia,OilCrop,OilCrop_PolandCst,OilCrop_PolandCst,1975,BC_AWB,0.0001770473
EU-12,OtherGrain,OtherGrain_PolandCst,OtherGrain_PolandCst,1975,BC_AWB,3.1424e-06
Russia,OtherGrain,OtherGrain_PolandCst,OtherGrain_PolandCst,1975,BC_AWB,3.45318e-05
EU-12,Root_Tuber,Root_Tuber_PolandCst,Root_Tuber_PolandCst,1975,BC_AWB,1.3973e-06
Russia,Root_Tuber,Root_Tuber_PolandCst,Root_Tuber_PolandCst,1975,BC_AWB,1.60154e-05
EU-12,SugarCrop,SugarCrop_PolandCst,SugarCrop_PolandCst,1975,BC_AWB,1.5764e-06
EU-12,Wheat,Wheat_PolandCst,Wheat_PolandCst,1975,BC_AWB,9.5339e-06
Russia,Wheat,Wheat_PolandCst,Wheat_PolandCst,1975,BC_AWB,0.0001089662
EU-12,Corn,Corn_NemanR,Corn_NemanR,1975,BC_AWB,5.3433e-06
Europe_Eastern,Corn,Corn_NemanR,Corn_NemanR,1975,BC_AWB,5.68797e-05
Russia,Corn,Corn_NemanR,Corn_NemanR,1975,BC_AWB,6.107e-05
EU-12,FiberCrop,FiberCrop_NemanR,FiberCrop_NemanR,1975,BC_AWB,9.6687e-06
Europe_Eastern,FiberCrop,FiberCrop_NemanR,FiberCrop_NemanR,1975,BC_AWB,0
Russia,FiberCrop,FiberCrop_NemanR,FiberCrop_NemanR,1975,BC_AWB,0
EU-12,FodderGrass,FodderGrass_NemanR,FodderGrass_NemanR,1975,BC_AWB,0
Europe_Eastern,FodderGrass,FodderGrass_NemanR,FodderGrass_NemanR,1975,BC_AWB,0
Russia,FodderGrass,FodderGrass_NemanR,FodderGrass_NemanR,1975,BC_AWB,0
EU-12,FodderHerb,FodderHerb_NemanR,FodderHerb_NemanR,1975,BC_AWB,0
Europe_Eastern,FodderHerb,FodderHerb_NemanR,FodderHerb_NemanR,1975,BC_AWB,0
Russia,FodderHerb,FodderHerb_NemanR,FodderHerb_NemanR,1975,BC_AWB,0
EU-12,MiscCrop,MiscCrop_NemanR,MiscCrop_NemanR,1975,BC_AWB,5.411e-07
Europe_Eastern,MiscCrop,MiscCrop_NemanR,MiscCrop_NemanR,1975,BC_AWB,7.9021e-06
Russia,MiscCrop,MiscCrop_NemanR,MiscCrop_NemanR,1975,BC_AWB,9.6076e-06
EU-12,OilCrop,OilCrop_NemanR,OilCrop_NemanR,1975,BC_AWB,1.56843e-05
Europe_Eastern,OilCrop,OilCrop_NemanR,OilCrop_NemanR,1975,BC_AWB,0.0001613121
Russia,OilCrop,OilCrop_NemanR,OilCrop_NemanR,1975,BC_AWB,0.0001770473
EU-12,OtherGrain,OtherGrain_NemanR,OtherGrain_NemanR,1975,BC_AWB,3.1424e-06
Europe_Eastern,OtherGrain,OtherGrain_NemanR,OtherGrain_NemanR,1975,BC_AWB,2.42921e-05
Russia,OtherGrain,OtherGrain_NemanR,OtherGrain_NemanR,1975,BC_AWB,3.45318e-05
EU-12,Root_Tuber,Root_Tuber_NemanR,Root_Tuber_NemanR,1975,BC_AWB,1.3973e-06
Europe_Eastern,Root_Tuber,Root_Tuber_NemanR,Root_Tuber_NemanR,1975,BC_AWB,1.49165e-05
Russia,Root_Tuber,Root_Tuber_NemanR,Root_Tuber_NemanR,1975,BC_AWB,1.60154e-05
EU-12,SugarCrop,SugarCrop_NemanR,SugarCrop_NemanR,1975,BC_AWB,1.5764e-06
Europe_Eastern,SugarCrop,SugarCrop_NemanR,SugarCrop_NemanR,1975,BC_AWB,1.67811e-05
Russia,SugarCrop,SugarCrop_NemanR,SugarCrop_NemanR,1975,BC_AWB,1.80173e-05
EU-12,Wheat,Wheat_NemanR,Wheat_NemanR,1975,BC_AWB,9.5339e-06
Europe_Eastern,Wheat,Wheat_NemanR,Wheat_NemanR,1975,BC_AWB,0.0001014895
Russia,Wheat,Wheat_NemanR,Wheat_NemanR,1975,BC_AWB,0.0001089662
EU-15,Corn,Corn_ScheldtR,Corn_ScheldtR,1975,BC_AWB,0
EU-15,FiberCrop,FiberCrop_ScheldtR,FiberCrop_ScheldtR,1975,BC_AWB,0
EU-15,FodderGrass,FodderGrass_ScheldtR,FodderGrass_ScheldtR,1975,BC_AWB,0
EU-15,FodderHerb,FodderHerb_ScheldtR,FodderHerb_ScheldtR,1975,BC_AWB,0
EU-15,MiscCrop,MiscCrop_ScheldtR,MiscCrop_ScheldtR,1975,BC_AWB,0
EU-15,OilCrop,OilCrop_ScheldtR,OilCrop_ScheldtR,1975,BC_AWB,0
EU-15,OtherGrain,OtherGrain_ScheldtR,OtherGrain_ScheldtR,1975,BC_AWB,0
EU-15,Root_Tuber,Root_Tuber_ScheldtR,Root_Tuber_ScheldtR,1975,BC_AWB,0
EU-15,SugarCrop,SugarCrop_ScheldtR,SugarCrop_ScheldtR,1975,BC_AWB,0
EU-15,Wheat,Wheat_ScheldtR,Wheat_ScheldtR,1975,BC_AWB,0
China,Corn,Corn_RusCstSE,Corn_RusCstSE,1975,BC_AWB,5.11052e-05
Russia,Corn,Corn_RusCstSE,Corn_RusCstSE,1975,BC_AWB,6.107e-05
Southeast Asia,Corn,Corn_RusCstSE,Corn_RusCstSE,1975,BC_AWB,3.1627e-06
China,FiberCrop,FiberCrop_RusCstSE,FiberCrop_RusCstSE,1975,BC_AWB,9.24748e-05
Russia,FiberCrop,FiberCrop_RusCstSE,FiberCrop_RusCstSE,1975,BC_AWB,0
Southeast Asia,FiberCrop,FiberCrop_RusCstSE,FiberCrop_RusCstSE,1975,BC_AWB,5.723e-06
China,FodderGrass,FodderGrass_RusCstSE,FodderGrass_RusCstSE,1975,BC_AWB,0
Russia,FodderGrass,FodderGrass_RusCstSE,FodderGrass_RusCstSE,1975,BC_AWB,0
Russia,FodderHerb,FodderHerb_RusCstSE,FodderHerb_RusCstSE,1975,BC_AWB,0
China,MiscCrop,MiscCrop_RusCstSE,MiscCrop_RusCstSE,1975,BC_AWB,6.0609e-06
Russia,MiscCrop,MiscCrop_RusCstSE,MiscCrop_RusCstSE,1975,BC_AWB,9.6076e-06
Southeast Asia,MiscCrop,MiscCrop_RusCstSE,MiscCrop_RusCstSE,1975,BC_AWB,8.874e-07
China,OilCrop,OilCrop_RusCstSE,OilCrop_RusCstSE,1975,BC_AWB,0.0001043241
Russia,OilCrop,OilCrop_RusCstSE,OilCrop_RusCstSE,1975,BC_AWB,0.0001770473
Southeast Asia,OilCrop,OilCrop_RusCstSE,OilCrop_RusCstSE,1975,BC_AWB,6.8422e-06
China,OtherGrain,OtherGrain_RusCstSE,OtherGrain_RusCstSE,1975,BC_AWB,4.84871e-05
Russia,OtherGrain,OtherGrain_RusCstSE,OtherGrain_RusCstSE,1975,BC_AWB,3.45318e-05
Southeast Asia,OtherGrain,OtherGrain_RusCstSE,OtherGrain_RusCstSE,1975,BC_AWB,4.3305e-06
China,PalmFruit,PalmFruit_RusCstSE,PalmFruit_RusCstSE,1975,BC_AWB,2.8817e-05
China,Rice,Rice_RusCstSE,Rice_RusCstSE,1975,BC_AWB,8.42102e-05
Russia,Rice,Rice_RusCstSE,Rice_RusCstSE,1975,BC_AWB,0.00010063
Southeast Asia,Rice,Rice_RusCstSE,Rice_RusCstSE,1975,BC_AWB,5.2115e-06
China,Root_Tuber,Root_Tuber_RusCstSE,Root_Tuber_RusCstSE,1975,BC_AWB,1.38694e-05
Russia,Root_Tuber,Root_Tuber_RusCstSE,Root_Tuber_RusCstSE,1975,BC_AWB,1.60154e-05
Southeast Asia,Root_Tuber,Root_Tuber_RusCstSE,Root_Tuber_RusCstSE,1975,BC_AWB,3.0971e-06
China,SugarCrop,SugarCrop_RusCstSE,SugarCrop_RusCstSE,1975,BC_AWB,8.021e-06
China,Wheat,Wheat_RusCstSE,Wheat_RusCstSE,1975,BC_AWB,9.11862e-05
Russia,Wheat,Wheat_RusCstSE,Wheat_RusCstSE,1975,BC_AWB,0.0001089662
Southeast Asia,Wheat,Wheat_RusCstSE,Wheat_RusCstSE,1975,BC_AWB,5.6432e-06
Central Asia,Corn,Corn_UralR,Corn_UralR,1975,BC_AWB,3.13819e-05
Russia,Corn,Corn_UralR,Corn_UralR,1975,BC_AWB,6.107e-05
Central Asia,FiberCrop,FiberCrop_UralR,FiberCrop_UralR,1975,BC_AWB,5.67855e-05
Russia,FiberCrop,FiberCrop_UralR,FiberCrop_UralR,1975,BC_AWB,0
Central Asia,FodderGrass,FodderGrass_UralR,FodderGrass_UralR,1975,BC_AWB,0
Russia,FodderGrass,FodderGrass_UralR,FodderGrass_UralR,1975,BC_AWB,0
Central Asia,FodderHerb,FodderHerb_UralR,FodderHerb_UralR,1975,BC_AWB,0
Russia,FodderHerb,FodderHerb_UralR,FodderHerb_UralR,1975,BC_AWB,0
Central Asia,MiscCrop,MiscCrop_UralR,MiscCrop_UralR,1975,BC_AWB,3.5669e-06
Russia,MiscCrop,MiscCrop_UralR,MiscCrop_UralR,1975,BC_AWB,9.6076e-06
Central Asia,OilCrop,OilCrop_UralR,OilCrop_UralR,1975,BC_AWB,8.87266e-05
Russia,OilCrop,OilCrop_UralR,OilCrop_UralR,1975,BC_AWB,0.0001770473
Central Asia,OtherGrain,OtherGrain_UralR,OtherGrain_UralR,1975,BC_AWB,1.04405e-05
Russia,OtherGrain,OtherGrain_UralR,OtherGrain_UralR,1975,BC_AWB,3.45318e-05
Central Asia,Root_Tuber,Root_Tuber_UralR,Root_Tuber_UralR,1975,BC_AWB,8.2298e-06
Russia,Root_Tuber,Root_Tuber_UralR,Root_Tuber_UralR,1975,BC_AWB,1.60154e-05
Central Asia,SugarCrop,SugarCrop_UralR,SugarCrop_UralR,1975,BC_AWB,9.2585e-06
Russia,SugarCrop,SugarCrop_UralR,SugarCrop_UralR,1975,BC_AWB,1.80173e-05
Central Asia,Wheat,Wheat_UralR,Wheat_UralR,1975,BC_AWB,5.59942e-05
Russia,Wheat,Wheat_UralR,Wheat_UralR,1975,BC_AWB,0.0001089662
Europe_Eastern,Corn,Corn_DnieperR,Corn_DnieperR,1975,BC_AWB,5.68797e-05
Russia,Corn,Corn_DnieperR,Corn_DnieperR,1975,BC_AWB,6.107e-05
Europe_Eastern,FiberCrop,FiberCrop_DnieperR,FiberCrop_DnieperR,1975,BC_AWB,0
Russia,FiberCrop,FiberCrop_DnieperR,FiberCrop_DnieperR,1975,BC_AWB,0
Europe_Eastern,FodderGrass,FodderGrass_DnieperR,FodderGrass_DnieperR,1975,BC_AWB,0
Russia,FodderGrass,FodderGrass_DnieperR,FodderGrass_DnieperR,1975,BC_AWB,0
Europe_Eastern,FodderHerb,FodderHerb_DnieperR,FodderHerb_DnieperR,1975,BC_AWB,0
Russia,FodderHerb,FodderHerb_DnieperR,FodderHerb_DnieperR,1975,BC_AWB,0
Europe_Eastern,MiscCrop,MiscCrop_DnieperR,MiscCrop_DnieperR,1975,BC_AWB,7.9021e-06
Russia,MiscCrop,MiscCrop_DnieperR,MiscCrop_DnieperR,1975,BC_AWB,9.6076e-06
Europe_Eastern,OilCrop,OilCrop_DnieperR,OilCrop_DnieperR,1975,BC_AWB,0.0001613121
Russia,OilCrop,OilCrop_DnieperR,OilCrop_DnieperR,1975,BC_AWB,0.0001770473
Europe_Eastern,OtherGrain,OtherGrain_DnieperR,OtherGrain_DnieperR,1975,BC_AWB,2.42921e-05
Russia,OtherGrain,OtherGrain_DnieperR,OtherGrain_DnieperR,1975,BC_AWB,3.45318e-05
Europe_Eastern,Rice,Rice_DnieperR,Rice_DnieperR,1975,BC_AWB,9.37253e-05
Russia,Rice,Rice_DnieperR,Rice_DnieperR,1975,BC_AWB,0.00010063
Europe_Eastern,Root_Tuber,Root_Tuber_DnieperR,Root_Tuber_DnieperR,1975,BC_AWB,1.49165e-05
